30,2005,161,800,12.82,.616,6.237,.87,12.59,-159.3
30,2005,161,830,13.1,.616,6.238,.867,12.59,-159.1
30,2005,161,900,13.17,.618,6.276,.867,12.67,-158.6
30,2005,161,930,13.1,.619,6.292,.865,12.71,-157.9
30,2005,161,1000,13.04,.62,6.302,.868,12.73,-156.8
30,2005,161,1030,13,.621,6.319,.865,12.76,-155.7
30,2005,161,1100,12.96,.622,6.331,.86,12.79,-154.5
30,2005,161,1130,12.93,.624,6.359,.859,12.85,-153.6
30,2005,161,1200,12.92,.624,6.356,.858,12.84,-153.3
30,2005,161,1230,12.92,.624,6.366,.872,12.86,-153.3
30,2005,161,1300,12.92,.626,6.395,.874,12.91,-153.3
30,2005,161,1330,12.92,.627,6.399,.872,12.92,-153.5
30,2005,161,1400,12.93,.629,6.435,.869,13,-153.9
30,2005,161,1430,12.94,.629,6.436,.868,13,-154.4
30,2005,161,1500,12.95,.63,6.453,.868,13.04,-154.7
30,2005,161,1530,12.95,.632,6.483,.868,13.1,-154.7
30,2005,161,1600,12.95,.632,6.488,.866,13.11,-154.7
30,2005,161,1630,12.96,.634,6.518,.864,13.17,-154.8
30,2005,161,1700,12.96,.635,6.524,.861,13.19,-154.8
30,2005,161,1730,12.95,.635,6.524,.853,13.19,-154.6
30,2005,161,1800,12.96,.637,6.559,.851,13.26,-154.5
30,2005,161,1830,12.97,.638,6.569,.854,13.28,-155.1
30,2005,161,1900,12.96,.64,6.603,.851,13.35,-155.8
30,2005,161,1930,13,.641,6.61,.847,13.37,-156.4
30,2005,161,2000,12.76,.641,6.61,.85,13.37,-156.8
30,2005,161,2030,12.72,.642,6.637,.854,13.42,-157.1
30,2005,161,2100,12.7,.644,6.663,.85,13.48,-157.5
30,2005,161,2130,12.7,.644,6.665,.853,13.48,-157.8
30,2005,161,2200,12.69,.644,6.664,.857,13.48,-158
30,2005,161,2230,12.68,.646,6.686,.857,13.52,-158.2
30,2005,161,2300,12.67,.646,6.696,.851,13.55,-158.3
30,2005,161,2330,12.67,.647,6.707,.849,13.57,-158.4
30,2005,161,2400,12.66,.647,6.712,.857,13.58,-158.6
24,2005,161,2400,12.81,13.24,808,12.62,539,.625,.648,2359,.605,0,6.374,6.717,2359,6.079,0,.865,.905,5,.821,2308,12.88,13.59,2357,12.25,5,-157,-153.2,1224,-159.6,529
30,2005,162,30,12.65,.648,6.718,.857,13.59,-158.7
