Time,MB1_Hw_FlowMeter,MB1_Hw_FlowCalc,MB1_MillerHill_FlowPump1,MB1_MillerHill_FlowPump2,MB1_MillerHill_FlowPump3
09/16/2014 20:00:00,333,338,0,34.3985,0
09/16/2014 20:30:00,336,336,0,34.485,0
09/16/2014 21:00:00,333,335,0,34.4878,0
09/16/2014 21:30:00,334,335,0,34.579,0
09/16/2014 22:00:00,334,334,0,34.602,0
09/16/2014 22:30:00,330,335,0,34.4118,0
09/16/2014 23:00:00,331,336,0,34.5214,0
09/16/2014 23:30:00,337,341,0,34.5748,0
09/17/2014 00:00:00,336,336,0,34.5899,0
09/17/2014 00:30:00,336,337,0,34.5776,0
09/17/2014 01:00:00,338,336,0,34.7676,0
09/17/2014 01:30:00,335,336,0,34.6182,0
09/17/2014 02:00:00,333,335,0,34.2961,0
09/17/2014 02:30:00,335,335,0,34.8572,0
09/17/2014 03:00:00,332,335,0,34.5229,0
09/17/2014 03:30:00,336,336,0,34.7269,0
09/17/2014 04:00:00,335,335,0,34.489,0
09/17/2014 04:30:00,334,334,0,34.5569,0
09/17/2014 05:00:00,333,336,0,34.5154,0
09/17/2014 05:30:00,332,336,0,34.4922,0
09/17/2014 06:00:00,333,335,0,34.6078,0
09/17/2014 06:30:00,330,335,0,34.5215,0
09/17/2014 07:00:00,334,338,0,34.4539,0
09/17/2014 07:30:00,333,335,0,34.3993,0
09/17/2014 08:00:00,335,337,0,34.6613,0
09/17/2014 08:30:00,354,341,0,30.6776,0
09/17/2014 09:00:00,358,360,0,30.6417,0
09/17/2014 09:30:00,344,354,0,30.7908,0
09/17/2014 10:00:00,344,346,0,30.6999,0
09/17/2014 10:30:00,352,348,0,30.8903,0
09/17/2014 11:00:00,349,351,0,30.7984,0
09/17/2014 11:30:00,345,347,0,30.68,0
09/17/2014 12:00:00,350,347,0,31.0747,0
09/17/2014 12:30:00,350,346,0,30.676,0
09/17/2014 13:00:00,349,344,0,30.8854,0
09/17/2014 13:30:00,358,361,0,30.7748,0
09/17/2014 14:00:00,360,361,0,30.6736,0
09/17/2014 14:30:00,357,361,0,30.8353,0
09/17/2014 15:00:00,351,353,0,30.8652,0
09/17/2014 15:30:00,352,355,0,30.9473,0
09/17/2014 16:00:00,351,353,0,30.6936,0
09/17/2014 16:30:00,355,354,0,30.6978,0
09/17/2014 17:00:00,359,363,0,30.7648,0
09/17/2014 17:30:00,355,357,0,30.6677,0
09/17/2014 18:00:00,355,357,0,30.7795,0
09/17/2014 18:30:00,352,357,0,30.8394,0
09/17/2014 19:00:00,355,357,0,30.8673,0
09/17/2014 19:30:00,358,362,0,30.919,0
09/17/2014 20:00:00,358,361,0,30.9064,0
09/17/2014 20:30:00,356,362,0,30.7027,0
09/17/2014 21:00:00,355,363,0,30.9245,0
09/17/2014 21:30:00,357,369,0,30.7894,0
09/17/2014 22:00:00,347,351,0,30.8544,0
09/17/2014 22:30:00,350,352,0,30.7892,0
09/17/2014 23:00:00,350,352,0,30.9023,0
09/17/2014 23:30:00,358,360,0,30.8081,0
09/18/2014 00:00:00,360,360,0,30.8439,0
09/18/2014 00:30:00,353,358,0,30.9039,0
09/18/2014 01:00:00,355,356,0,30.7826,0
09/18/2014 01:30:00,355,357,0,30.8654,0
09/18/2014 02:00:00,355,357,0,30.9195,0
09/18/2014 02:30:00,355,358,0,30.9287,0
09/18/2014 03:00:00,355,359,0,31.0615,0
09/18/2014 03:30:00,355,358,0,30.8516,0
09/18/2014 04:00:00,355,357,0,30.8528,0
09/18/2014 04:30:00,355,357,0,30.9217,0
09/18/2014 05:00:00,354,358,0,30.9792,0
09/18/2014 05:30:00,355,358,0,30.9416,0
09/18/2014 06:00:00,355,359,0,31.0205,0
09/18/2014 06:30:00,354,359,0,30.7188,0
09/18/2014 07:00:00,355,358,0,30.6923,0
09/18/2014 07:30:00,351,358,0,30.9969,0
09/18/2014 08:00:00,352,355,0,30.7411,0
09/18/2014 08:30:00,355,359,0,30.9473,0
09/18/2014 09:00:00,348,355,0,31.1484,0
09/18/2014 09:30:00,350,353,0,30.815,0
09/18/2014 10:00:00,351,355,0,30.8958,0
09/18/2014 10:30:00,346,351,0,30.8902,0
09/18/2014 11:00:00,348,352,0,30.7805,0
09/18/2014 11:30:00,351,352,0,30.5854,0
09/18/2014 12:00:00,347,349,0,30.6973,0
09/18/2014 12:30:00,349,352,0,30.927,0
09/18/2014 13:00:00,351,352,0,30.7848,0
09/18/2014 13:30:00,351,352,0,30.7346,0
09/18/2014 14:00:00,348,351,0,30.6525,0
09/18/2014 14:30:00,351,352,0,30.9161,0
09/18/2014 15:00:00,351,354,0,30.8372,0
09/18/2014 15:30:00,353,354,0,30.5771,0
09/18/2014 16:00:00,352,353,0,31.019,0
09/18/2014 16:30:00,351,352,0,30.607,0
09/18/2014 17:00:00,350,350,0,30.8957,0
09/18/2014 17:30:00,351,353,0,30.8014,0
09/18/2014 18:00:00,345,352,0,30.8296,0
09/18/2014 18:30:00,347,352,0,30.6797,0
09/18/2014 19:00:00,349,351,0,30.8052,0
09/18/2014 19:30:00,352,350,0,30.7937,0
09/18/2014 20:00:00,350,351,0,30.5908,0
09/18/2014 20:30:00,350,359,0,31.0307,0
09/18/2014 21:00:00,352,353,0,30.8642,0
09/18/2014 21:30:00,350,352,0,30.5413,0
09/18/2014 22:00:00,349,352,0,30.6809,0
09/18/2014 22:30:00,351,353,0,30.8181,0
09/18/2014 23:00:00,350,353,0,30.738,0
09/18/2014 23:30:00,350,353,0,30.8334,0
09/19/2014 00:00:00,349,351,0,30.783,0
09/19/2014 00:30:00,348,350,0,30.8943,0
09/19/2014 01:00:00,349,352,0,30.6293,0
09/19/2014 01:30:00,347,351,0,30.6099,0
09/19/2014 02:00:00,348,352,0,30.8125,0
09/19/2014 02:30:00,348,349,0,30.5292,0
09/19/2014 03:00:00,349,351,0,30.8296,0
09/19/2014 03:30:00,348,349,0,30.693,0
09/19/2014 04:00:00,348,351,0,30.6971,0
09/19/2014 04:30:00,347,351,0,30.8153,0
09/19/2014 05:00:00,349,351,0,30.7503,0
09/19/2014 05:30:00,350,351,0,30.8778,0
09/19/2014 06:00:00,349,348,0,30.913,0
09/19/2014 06:30:00,332,336,0,30.9649,0
09/19/2014 07:00:00,321,323,0,30.8824,0
09/19/2014 07:30:00,323,324,0,30.6482,0
09/19/2014 08:00:00,328,327,0,30.7479,0
09/19/2014 08:30:00,329,327,0,30.8988,0
09/19/2014 09:00:00,329,330,0,30.6644,0
09/19/2014 09:30:00,325,329,0,30.8424,0
09/19/2014 10:00:00,331,335,0,30.681,0
09/19/2014 10:30:00,332,334,0,30.8009,0
09/19/2014 11:00:00,324,325,0,30.8968,0
09/19/2014 11:30:00,328,328,0,30.6227,0
09/19/2014 12:00:00,326,328,0,30.6254,0
09/19/2014 12:30:00,329,328,0,30.7792,0
09/19/2014 13:00:00,328,328,0,30.7848,0
09/19/2014 13:30:00,328,328,0,30.7575,0
09/19/2014 14:00:00,329,327,0,30.6936,0
09/19/2014 14:30:00,328,327,0,30.8574,0
09/19/2014 15:00:00,327,327,0,30.7452,0
09/19/2014 15:30:00,326,326,0,30.6434,0
09/19/2014 16:00:00,327,326,0,30.6316,0
09/19/2014 16:30:00,327,325,0,30.938,0
09/19/2014 17:00:00,326,325,0,30.5704,0
09/19/2014 17:30:00,329,329,0,30.6387,0
09/19/2014 18:00:00,329,329,0,30.7058,0
09/19/2014 18:30:00,329,328,0,30.839,0
09/19/2014 19:00:00,328,329,0,30.7932,0
09/19/2014 19:30:00,324,328,0,30.6899,0
09/19/2014 20:00:00,333,336,0,30.6899,0
09/19/2014 20:30:00,330,334,0,30.6899,0
09/19/2014 21:00:00,336,337,0,30.6899,0
09/19/2014 21:30:00,332,336,0,30.6899,0
09/19/2014 22:00:00,325,329,0,30.6899,0
09/19/2014 22:30:00,324,330,0,30.6899,0
09/19/2014 23:00:00,326,330,0,30.6899,0
09/19/2014 23:30:00,329,329,0,30.6899,0
09/20/2014 00:00:00,328,330,0,30.6899,0
09/20/2014 00:30:00,326,331,0,30.6899,0
09/20/2014 01:00:00,330,329,0,30.6899,0
09/20/2014 01:30:00,329,328,0,30.6899,0
09/20/2014 02:00:00,329,329,0,30.6899,0
09/20/2014 02:30:00,328,328,0,30.6899,0
09/20/2014 03:00:00,327,328,0,30.6899,0
09/20/2014 03:30:00,326,328,0,30.6899,0
09/20/2014 04:00:00,328,328,0,30.6899,0
09/20/2014 04:30:00,333,328,0,30.6899,0
09/20/2014 05:00:00,326,328,0,30.6899,0
09/20/2014 05:30:00,329,328,0,30.6899,0
09/20/2014 06:00:00,327,328,0,30.6899,0
09/20/2014 06:30:00,327,328,0,30.6899,0
09/20/2014 07:00:00,263,269,0,30.6899,0
09/20/2014 07:30:00,341,344,0,30.6899,0
09/20/2014 08:00:00,312,323,0,30.6899,0
09/20/2014 08:30:00,315,316,0,30.6899,0
09/20/2014 09:00:00,322,325,0,30.6899,0
09/20/2014 09:30:00,318,321,0,30.6899,0
09/20/2014 10:00:00,313,315,0,30.6899,0
09/20/2014 10:30:00,317,320,0,30.6899,0
09/20/2014 11:00:00,323,321,0,30.6899,0
09/20/2014 11:30:00,322,320,0,30.6899,0
09/20/2014 12:00:00,312,317,0,30.6899,0
09/20/2014 12:30:00,307,310,0,30.6899,0
09/20/2014 13:00:00,306,308,0,30.6899,0
09/20/2014 13:30:00,311,312,0,30.6899,0
09/20/2014 14:00:00,310,312,0,30.6899,0
09/20/2014 14:30:00,309,312,0,30.6899,0
09/20/2014 15:00:00,312,311,0,30.6899,0
09/20/2014 15:30:00,315,313,0,30.6899,0
09/20/2014 16:00:00,315,313,0,30.6899,0
09/20/2014 16:30:00,315,314,0,30.6899,0
09/20/2014 17:00:00,318,319,0,30.6899,0
09/20/2014 17:30:00,318,321,0,30.6899,0
09/20/2014 18:00:00,316,319,0,30.6899,0
09/20/2014 18:30:00,316,318,0,30.6899,0
09/20/2014 19:00:00,318,318,0,30.6899,0
09/20/2014 19:30:00,313,315,0,30.6899,0
09/20/2014 20:00:00,312,315,0,30.6899,0
09/20/2014 20:30:00,307,310,0,30.6899,0
09/20/2014 21:00:00,316,317,0,30.6899,0
09/20/2014 21:30:00,317,316,0,30.6899,0
09/20/2014 22:00:00,319,317,0,30.6899,0
09/20/2014 22:30:00,317,312,0,30.6899,0
09/20/2014 23:00:00,315,315,0,30.6899,0
09/20/2014 23:30:00,315,319,0,30.6899,0
09/21/2014 00:00:00,316,322,0,30.6899,0
09/21/2014 00:30:00,314,318,0,30.6899,0
09/21/2014 01:00:00,312,318,0,30.6899,0
09/21/2014 01:30:00,315,315,0,30.6899,0
09/21/2014 02:00:00,312,313,0,30.6899,0
09/21/2014 02:30:00,313,315,0,30.6899,0
09/21/2014 03:00:00,308,316,0,30.6899,0
09/21/2014 03:30:00,316,313,0,30.6899,0
09/21/2014 04:00:00,318,320,0,30.6899,0
09/21/2014 04:30:00,319,322,0,30.6899,0
09/21/2014 05:00:00,312,319,0,30.6899,0
09/21/2014 05:30:00,308,309,0,30.6899,0
09/21/2014 06:00:00,318,315,0,30.6899,0
09/21/2014 06:30:00,317,316,0,30.6899,0
09/21/2014 07:00:00,315,316,0,30.6899,0
09/21/2014 07:30:00,317,316,0,30.6899,0
09/21/2014 08:00:00,317,315,0,30.6899,0
09/21/2014 08:30:00,316,316,0,30.6899,0
09/21/2014 09:00:00,316,316,0,30.6899,0
09/21/2014 09:30:00,316,316,0,30.6899,0
09/21/2014 10:00:00,317,316,0,30.6899,0
09/21/2014 10:30:00,319,322,0,30.6899,0
09/21/2014 11:00:00,312,321,0,30.6899,0
09/21/2014 11:30:00,313,315,0,30.6899,0
09/21/2014 12:00:00,309,312,0,30.6899,0
09/21/2014 12:30:00,320,320,0,30.6899,0
09/21/2014 13:00:00,317,318,0,30.6899,0
09/21/2014 13:30:00,309,314,0,30.6899,0
09/21/2014 14:00:00,302,304,0,30.6899,0
09/21/2014 14:30:00,304,304,0,30.6899,0
09/21/2014 15:00:00,313,314,0,30.6899,0
09/21/2014 15:30:00,310,312,0,30.6899,0
09/21/2014 16:00:00,308,311,0,30.6899,0
09/21/2014 16:30:00,307,309,0,30.6899,0
09/21/2014 17:00:00,309,313,0,30.6899,0
09/21/2014 17:30:00,309,313,0,30.6899,0
09/21/2014 18:00:00,309,311,0,30.6899,0
09/21/2014 18:30:00,310,312,0,30.6899,0
09/21/2014 19:00:00,314,312,0,30.6899,0
09/21/2014 19:30:00,307,309,0,30.6899,0
09/21/2014 20:00:00,313,312,0,30.6899,0
09/21/2014 20:30:00,310,313,0,30.6899,0
09/21/2014 21:00:00,307,312,0,30.6899,0
09/21/2014 21:30:00,312,312,0,30.6899,0
09/21/2014 22:00:00,306,313,0,30.6899,0
09/21/2014 22:30:00,302,303,0,30.6899,0
09/21/2014 23:00:00,309,308,0,30.6899,0
09/21/2014 23:30:00,308,308,0,30.6899,0
09/22/2014 00:00:00,310,311,0,30.6899,0
09/22/2014 00:30:00,309,312,0,30.6899,0
09/22/2014 01:00:00,310,310,0,30.6899,0
09/22/2014 01:30:00,311,310,0,30.6899,0
09/22/2014 02:00:00,308,310,0,30.6899,0
09/22/2014 02:30:00,313,314,0,30.6899,0
09/22/2014 03:00:00,308,311,0,30.6899,0
09/22/2014 03:30:00,308,311,0,30.6899,0
09/22/2014 04:00:00,308,311,0,30.6899,0
09/22/2014 04:30:00,308,312,0,30.6899,0
09/22/2014 05:00:00,309,311,0,30.6899,0
09/22/2014 05:30:00,310,311,0,30.6899,0
09/22/2014 06:00:00,308,310,0,30.6899,0
09/22/2014 06:30:00,308,310,0,30.6899,0
09/22/2014 07:00:00,308,315,0,30.6899,0
09/22/2014 07:30:00,307,316,0,30.6899,0
09/22/2014 08:00:00,310,312,0,30.6899,0
09/22/2014 08:30:00,314,313,0,30.6899,0
09/22/2014 09:00:00,324,324,0,30.6899,0
09/22/2014 09:30:00,317,324,0,30.6899,0
09/22/2014 10:00:00,320,325,0,30.6899,0
09/22/2014 10:30:00,321,325,0,30.6899,0
09/22/2014 11:00:00,320,324,0,30.6899,0
09/22/2014 11:30:00,320,323,0,30.6899,0
09/22/2014 12:00:00,320,323,0,30.6899,0
09/22/2014 12:30:00,319,322,0,30.6899,0
09/22/2014 13:00:00,319,320,0,30.6899,0
09/22/2014 13:30:00,320,321,0,30.6899,0
09/22/2014 14:00:00,317,321,0,30.6899,0
09/22/2014 14:30:00,319,321,0,30.6899,0
09/22/2014 15:00:00,322,322,0,30.6899,0
09/22/2014 15:30:00,319,322,0,30.6899,0
09/22/2014 16:00:00,321,322,0,30.6899,0
09/22/2014 16:30:00,319,322,0,30.6899,0
09/22/2014 17:00:00,318,321,0,30.6899,0
09/22/2014 17:30:00,324,326,0,30.6899,0
09/22/2014 18:00:00,315,323,0,30.6899,0
09/22/2014 18:30:00,317,320,0,30.6899,0
09/22/2014 19:00:00,322,323,0,30.6899,0
09/22/2014 19:30:00,322,320,0,30.6899,0
09/22/2014 20:00:00,322,322,0,30.6899,0
09/22/2014 20:30:00,323,324,0,30.6899,0
09/22/2014 21:00:00,321,322,0,30.6899,0
09/22/2014 21:30:00,320,323,0,30.6899,0
09/22/2014 22:00:00,318,322,0,30.6899,0
09/22/2014 22:30:00,319,322,0,30.6899,0
09/22/2014 23:00:00,320,322,0,30.6899,0
09/22/2014 23:30:00,321,323,0,30.6899,0
09/23/2014 00:00:00,319,322,0,30.6899,0
09/23/2014 00:30:00,320,322,0,30.6899,0
09/23/2014 01:00:00,316,322,0,30.6899,0
09/23/2014 01:30:00,322,321,0,30.6899,0
09/23/2014 02:00:00,320,325,0,30.6899,0
09/23/2014 02:30:00,325,321,0,30.6899,0
09/23/2014 03:00:00,317,319,0,30.6899,0
09/23/2014 03:30:00,320,321,0,30.6899,0
09/23/2014 04:00:00,319,321,0,30.6899,0
09/23/2014 04:30:00,320,318,0,30.6899,0
09/23/2014 05:00:00,321,320,0,30.6899,0
09/23/2014 05:30:00,317,318,0,30.6899,0
09/23/2014 06:00:00,321,320,0,30.6899,0
09/23/2014 06:30:00,320,320,0,30.6899,0
09/23/2014 07:00:00,319,320,0,30.6899,0
09/23/2014 07:30:00,323,321,0,30.6899,0
09/23/2014 08:00:00,317,317,0,30.6899,0
09/23/2014 08:30:00,319,322,0,30.6899,0
09/23/2014 09:00:00,315,319,0,30.6899,0
09/23/2014 09:30:00,317,319,0,30.8303,0
09/23/2014 10:00:00,317,324,0,30.8147,0
09/23/2014 10:30:00,314,319,0,30.8221,0
09/23/2014 11:00:00,310,313,0,30.9123,0
09/23/2014 11:30:00,309,312,0,30.8223,0
09/23/2014 12:00:00,311,313,0,30.6958,0
09/23/2014 12:30:00,318,315,0,30.8978,0
09/23/2014 13:00:00,317,323,0,30.7877,0
09/23/2014 13:30:00,316,316,0,30.8818,0
09/23/2014 14:00:00,316,315,0,30.5931,0
09/23/2014 14:30:00,314,313,0,30.9632,0
09/23/2014 15:00:00,312,314,0,30.8122,0
09/23/2014 15:30:00,316,317,0,31.0671,0
09/23/2014 16:00:00,316,317,0,30.7088,0
09/23/2014 16:30:00,317,317,0,30.8158,0
09/23/2014 17:00:00,314,317,0,30.9395,0
09/23/2014 17:30:00,321,323,0,30.9968,0
09/23/2014 18:00:00,326,330,0,30.7841,0
09/23/2014 18:30:00,310,312,0,30.9249,0
09/23/2014 19:00:00,314,317,0,31.2268,0
09/23/2014 19:30:00,313,317,0,31.0531,0
09/23/2014 20:00:00,312,314,0,30.9066,0
09/23/2014 20:30:00,319,317,0,30.6346,0
09/23/2014 21:00:00,316,317,0,30.8347,0
09/23/2014 21:30:00,319,322,0,30.8311,0
09/23/2014 22:00:00,316,319,0,30.8531,0
09/23/2014 22:30:00,316,319,0,30.8811,0
09/23/2014 23:00:00,318,320,0,30.9848,0
09/23/2014 23:30:00,319,323,0,30.9173,0
09/24/2014 00:00:00,317,320,0,30.9926,0
09/24/2014 00:30:00,316,320,0,30.9524,0
09/24/2014 01:00:00,316,319,0,31.0023,0
09/24/2014 01:30:00,315,319,0,30.8786,0
09/24/2014 02:00:00,315,319,0,30.6529,0
09/24/2014 02:30:00,316,320,0,30.8767,0
09/24/2014 03:00:00,317,320,0,30.649,0
09/24/2014 03:30:00,316,320,0,30.7169,0
09/24/2014 04:00:00,314,316,0,30.8038,0
09/24/2014 04:30:00,313,314,0,31.1079,0
09/24/2014 05:00:00,315,318,0,30.816,0
09/24/2014 05:30:00,314,317,0,30.8732,0
09/24/2014 06:00:00,313,315,0,31.1345,0
09/24/2014 06:30:00,316,315,0,30.9998,0
09/24/2014 07:00:00,312,314,0,30.8443,0
09/24/2014 07:30:00,292,296,0,30.9188,0
09/24/2014 08:00:00,287,289,0,30.9188,0
09/24/2014 08:30:00,293,296,0,30.9188,0
09/24/2014 09:00:00,300,303,0,30.9188,0
09/24/2014 09:30:00,298,302,0,30.9188,0
09/24/2014 10:00:00,293,298,0,30.9188,0
09/24/2014 10:30:00,293,295,0,30.9188,0
09/24/2014 11:00:00,292,297,0,30.9188,0
09/24/2014 11:30:00,291,293,0,30.9509,0
09/24/2014 12:00:00,294,297,0,30.8949,0
09/24/2014 12:30:00,298,297,0,31.001,0
09/24/2014 13:00:00,299,303,0,31.0156,0
09/24/2014 13:30:00,292,295,0,30.8751,0
09/24/2014 14:00:00,299,302,0,30.9051,0
09/24/2014 14:30:00,298,301,0,30.9166,0
09/24/2014 15:00:00,293,297,0,31.0045,0
09/24/2014 15:30:00,292,294,0,31.0348,0
09/24/2014 16:00:00,289,292,0,30.8556,0
09/24/2014 16:30:00,301,296,0,31.1022,0
09/24/2014 17:00:00,298,302,0,30.97,0
09/24/2014 17:30:00,298,303,0,31.0637,0
09/24/2014 18:00:00,288,290,0,31.1566,0
09/24/2014 18:30:00,290,291,0,31.0282,0
09/24/2014 19:00:00,298,296,0,30.9661,0
09/24/2014 19:30:00,301,302,0,30.9118,0
09/24/2014 20:00:00,299,303,0,31.0444,0
09/24/2014 20:30:00,299,301,0,31.1577,0
09/24/2014 21:00:00,296,301,0,31.1594,0
09/24/2014 21:30:00,294,298,0,31.0329,0
09/24/2014 22:00:00,294,294,0,31.1,0
09/24/2014 22:30:00,295,301,0,30.8936,0
09/24/2014 23:00:00,297,303,0,31.1039,0
09/24/2014 23:30:00,298,300,0,31.0302,0
09/25/2014 00:00:00,297,300,0,30.9145,0
09/25/2014 00:30:00,294,301,0,31.1565,0
09/25/2014 01:00:00,299,303,0,30.679,0
09/25/2014 01:30:00,298,303,0,31.2005,0
09/25/2014 02:00:00,297,299,0,31.1426,0
09/25/2014 02:30:00,292,295,0,30.9722,0
09/25/2014 03:00:00,294,297,0,31.0047,0
09/25/2014 03:30:00,298,298,0,31.0164,0
09/25/2014 04:00:00,295,290,0,31.2261,0
09/25/2014 04:30:00,291,291,0,30.9262,0
09/25/2014 05:00:00,289,290,0,31.0564,0
09/25/2014 05:30:00,303,293,0,30.8859,0
09/25/2014 06:00:00,303,307,0,30.9646,0
09/25/2014 06:30:00,282,286,0,31.0403,0
09/25/2014 07:00:00,285,286,0,30.9916,0
09/25/2014 07:30:00,286,291,0,30.9922,0
09/25/2014 08:00:00,289,293,0,31.0453,0
09/25/2014 08:30:00,289,293,0,31.0321,0
09/25/2014 09:00:00,278,284,0,30.9414,0
09/25/2014 09:30:00,284,285,0,30.7,0
09/25/2014 10:00:00,284,283,0,30.8985,0
09/25/2014 10:30:00,301,305,0,30.802,0
09/25/2014 11:00:00,284,289,0,31.1094,0
09/25/2014 11:30:00,283,289,0,30.9321,0
09/25/2014 12:00:00,285,288,0,31.0213,0
09/25/2014 12:30:00,287,289,0,30.7664,0
09/25/2014 13:00:00,286,289,0,30.8135,0
09/25/2014 13:30:00,285,287,0,30.7544,0
09/25/2014 14:00:00,287,288,0,30.817,0
09/25/2014 14:30:00,286,288,0,30.8631,0
09/25/2014 15:00:00,287,288,0,30.9353,0
09/25/2014 15:30:00,286,288,0,30.8276,0
09/25/2014 16:00:00,284,288,0,30.6136,0
09/25/2014 16:30:00,285,288,0,30.7161,0
09/25/2014 17:00:00,286,289,0,31.0504,0
09/25/2014 17:30:00,287,290,0,30.8935,0
09/25/2014 18:00:00,285,290,0,30.7629,0
09/25/2014 18:30:00,287,293,0,31.0103,0
09/25/2014 19:00:00,288,292,0,30.7639,0
09/25/2014 19:30:00,286,289,0,31.1476,0
09/25/2014 20:00:00,286,289,0,25.4197,0
09/25/2014 20:30:00,287,291,0,25.4197,0
09/25/2014 21:00:00,281,283,0,25.4197,0
09/25/2014 21:30:00,280,284,0,25.4197,0
09/25/2014 22:00:00,280,282,0,25.4197,0
09/25/2014 22:30:00,287,286,0,25.4197,0
09/25/2014 23:00:00,289,293,0,25.4197,0
09/25/2014 23:30:00,288,291,0,25.4197,0
09/26/2014 00:00:00,286,291,0,25.4197,0
09/26/2014 00:30:00,285,287,0,25.4197,0
09/26/2014 01:00:00,284,289,0,25.4197,0
09/26/2014 01:30:00,286,290,0,25.4197,0
09/26/2014 02:00:00,283,290,0,25.4197,0
09/26/2014 02:30:00,287,290,0,25.4197,0
09/26/2014 03:00:00,287,289,0,25.4197,0
09/26/2014 03:30:00,286,288,0,25.4197,0
09/26/2014 04:00:00,285,287,0,25.4197,0
09/26/2014 04:30:00,285,288,0,25.4197,0
09/26/2014 05:00:00,286,287,0,25.4197,0
09/26/2014 05:30:00,288,288,0,25.4197,0
09/26/2014 06:00:00,288,288,0,25.4197,0
09/26/2014 06:30:00,288,287,0,25.4197,0
09/26/2014 07:00:00,287,288,0,25.4197,0
09/26/2014 07:30:00,287,288,0,25.4197,0
09/26/2014 08:00:00,286,287,0,25.4197,0
09/26/2014 08:30:00,281,287,0,25.4197,0
09/26/2014 09:00:00,264,266,0,25.4197,0
09/26/2014 09:30:00,273,273,0,25.4197,0
09/26/2014 10:00:00,273,275,0,25.4197,0
09/26/2014 10:30:00,268,276,0,25.4197,0
09/26/2014 11:00:00,271,271,0,25.4197,0
09/26/2014 11:30:00,270,270,0,25.4197,0
09/26/2014 12:00:00,271,270,0,25.1558,0
09/26/2014 12:30:00,273,269,0,25.4006,0
09/26/2014 13:00:00,271,270,0,25.1169,0
09/26/2014 13:30:00,271,270,0,25.2951,0
09/26/2014 14:00:00,271,270,0,25.223,0
09/26/2014 14:30:00,270,269,0,25.4536,0
09/26/2014 15:00:00,271,270,0,25.2354,0
09/26/2014 15:30:00,269,269,0,25.4306,0
09/26/2014 16:00:00,269,270,0,25.2073,0
09/26/2014 16:30:00,271,271,0,25.4111,0
09/26/2014 17:00:00,273,272,0,25.4761,0
09/26/2014 17:30:00,271,273,0,25.6425,0
09/26/2014 18:00:00,275,279,0,25.3708,0
09/26/2014 18:30:00,269,272,0,25.5412,0
09/26/2014 19:00:00,271,272,0,25.6808,0
09/26/2014 19:30:00,270,271,0,25.5706,0
09/26/2014 20:00:00,270,270,0,25.4207,0
09/26/2014 20:30:00,273,278,0,25.5166,0
09/26/2014 21:00:00,270,273,0,25.5935,0
09/26/2014 21:30:00,270,273,0,25.4153,0
09/26/2014 22:00:00,271,273,0,25.4196,0
09/26/2014 22:30:00,272,273,0,25.5134,0
09/26/2014 23:00:00,271,274,0,25.5041,0
09/26/2014 23:30:00,271,274,0,25.593,0
09/27/2014 00:00:00,273,274,0,25.5506,0
09/27/2014 00:30:00,270,273,0,25.4726,0
09/27/2014 01:00:00,271,272,0,25.4111,0
09/27/2014 01:30:00,270,273,0,25.4873,0
09/27/2014 02:00:00,271,274,0,25.433,0
09/27/2014 02:30:00,272,276,0,25.5268,0
09/27/2014 03:00:00,274,280,0,25.4966,0
09/27/2014 03:30:00,273,274,0,25.4729,0
09/27/2014 04:00:00,272,275,0,25.45,0
09/27/2014 04:30:00,271,274,0,25.4785,0
09/27/2014 05:00:00,273,275,0,25.4945,0
09/27/2014 05:30:00,272,277,0,25.4393,0
09/27/2014 06:00:00,269,269,0,25.4646,0
09/27/2014 06:30:00,268,270,0,25.4004,0
09/27/2014 07:00:00,269,269,0,25.517,0
09/27/2014 07:30:00,268,269,0,25.4907,0
09/27/2014 08:00:00,275,279,0,25.5818,0
09/27/2014 08:30:00,258,265,0,25.4743,0
09/27/2014 09:00:00,256,260,0,20.4258,0
09/27/2014 09:30:00,269,272,0,20.5125,0
09/27/2014 10:00:00,255,259,0,20.4438,0
09/27/2014 10:30:00,278,260,0,20.3845,0
09/27/2014 11:00:00,268,272,0,20.3777,0
09/27/2014 11:30:00,257,261,0,20.631,0
09/27/2014 12:00:00,254,258,0,20.5248,0
09/27/2014 12:30:00,267,262,0,20.5706,0
09/27/2014 13:00:00,259,264,0,20.5463,0
09/27/2014 13:30:00,260,263,0,20.5224,0
09/27/2014 14:00:00,261,263,0,20.5425,0
09/27/2014 14:30:00,267,264,0,20.3857,0
09/27/2014 15:00:00,261,264,0,20.4363,0
09/27/2014 15:30:00,263,267,0,20.4909,0
09/27/2014 16:00:00,269,273,0,20.6093,0
09/27/2014 16:30:00,253,255,0,20.4663,0
09/27/2014 17:00:00,255,258,0,20.4147,0
09/27/2014 17:30:00,261,260,0,20.4969,0
09/27/2014 18:00:00,263,266,0,20.4508,0
09/27/2014 18:30:00,266,270,0,20.3833,0
09/27/2014 19:00:00,263,266,0,20.3764,0
09/27/2014 19:30:00,260,265,0,20.4241,0
09/27/2014 20:00:00,258,261,0,20.5262,0
09/27/2014 20:30:00,261,264,0,20.6598,0
09/27/2014 21:00:00,262,263,0,20.0792,0
09/27/2014 21:30:00,262,263,0,20.5703,0
09/27/2014 22:00:00,263,264,0,20.499,0
09/27/2014 22:30:00,264,267,0,20.6127,0
09/27/2014 23:00:00,260,262,0,20.3047,0
09/27/2014 23:30:00,261,261,0,20.4492,0
